paper number,doi,strain,strain type,product,product titer,medium,carbon source,carbon source concentration,vessel and feed mode,ph,oxygen level,parent strain,time,temperature,knock out gene,overexpress gene,heterologous gene,check
p89,10.1186.s12934-022-01964-5,C. autoethanogenum [PThl-Atf1],Clostridium autoethanogenum,ethyl acetate (Ethyl acetate),0.1 mM,ATCC medium 1754 PETC,fructose,40 mM,"Serum bottle, batch",-,anaerobic,C. autoethanogenum,-,37°C,,Atf1,Atf1,yes
p89,10.1186.s12934-022-01964-5,C. autoethanogenum [PThl-Atf1],Clostridium autoethanogenum,ethyl acetate (Ethyl acetate),0.2 mM,ATCC medium 1754 PETC,CO,-,"Serum bottle, batch",-,anaerobic,C. autoethanogenum,-,37°C,,Atf1,Atf1,yes
p89,10.1186.s12934-022-01964-5,C. autoethanogenum [PThl-Atf1],Clostridium autoethanogenum,ethyl acetate (Ethyl acetate),ca. 0.7% of the theoretical maximum,ATCC medium 1754 PETC,CO,-,"Serum bottle, batch",-,anaerobic,C. autoethanogenum,-,37°C,,Atf1,Atf1,yes
,,,,,,,,,,,,,,,,,,
p90,10.1186.s12934-023-02070-w,E. coli W3110 mutant,Escherichia coli,L-Phe (L-phenylalanine),60 g/L,Fermentation medium,Glucose (Glc),20 g/L,"7-L bioreactor, fed-batch",7.0,Maintained at ~40% of atmospheric value,,48 h,33-37 °C,,,,OE
p90,10.1186.s12934-023-02070-w,E. coli W3110 mutant,Escherichia coli,L-phenylalanine (L-phenylalanine),0.22 g/g Glc,Fermentation medium,Glucose (Glc),20 g/L,"7-L bioreactor, fed-batch",7.0,Maintained at ~40% of atmospheric value,,48 h,33-37 °C,,,,OE
,,,,,,,,,,,,,,,,,,
p91,10.1186.s13068-017-0969-8,C. glutamicum PDO2,Corynebacterium glutamicum,"1,2-PDO (1,2-Propanediol)",0.89 ± 0.15 mol/mol,CGXII*,1 h HT PW + 5 g YE L^-1,-,Shaking Flask,-,Aerobic,,,,aceE;ldhA;mdh;pqo,gldA,,yes
p91,10.1186.s13068-017-0969-8,C. glutamicum PDO2,Corynebacterium glutamicum,"1,2-PDO (1,2-Propanediol)",0.96 ± 0.05 mol/mol,CGXII**,Microaerobic Process,-,Bioreactor,-,Microaerobic,,,,aceE;ldhA;mdh;pqo,gldA,,yes
p91,10.1186.s13068-017-0969-8,C. glutamicum PDO2,Corynebacterium glutamicum,"1,2-PDO (1,2-Propanediol)",18.3 ± 1.2 mM,CGXII**,1 h HT PW + YE,-,"Bioreactor, Two-phase Fermentation",7.4,Aerobic/Microaerobic,,,,aceE;ldhA;mdh;pqo,gldA,,yes
p91,10.1186.s13068-017-0969-8,C. glutamicum PDO2,Corynebacterium glutamicum,"1,2-PDO (1,2-Propanediol)",2.4 ± 0.1 mM,CGXII*,1 h HT PW + 5 g YE L^-1,-,Shaking Flask,-,Aerobic,,,,aceE;ldhA;mdh;pqo,gldA,,yes
p91,10.1186.s13068-017-0969-8,C. glutamicum PDO1,Corynebacterium glutamicum,"1,2-PDO (1,2-Propanediol)",2.6 ± 0.1 mM,CGXII*,1 h HT PW + 5 g YE L^-1,-,Shaking Flask,-,Aerobic,,,,,gldA,,yes
p91,10.1186.s13068-017-0969-8,C. glutamicum PDO1,Corynebacterium glutamicum,"1,2-PDO (1,2-Propanediol)",4.7 ± 0.0 mM,CGXII**,8.6% (v/v) 1 h HT PW + YE,-,"Bioreactor, Intermittent Fed-Batch",7.4,Aerobic,,,,,gldA,,yes
p91,10.1186.s13068-017-0969-8,C. glutamicum PDO1,Corynebacterium glutamicum,"1,2-PDO (1,2-Propanediol)",0.64 ± 0.03 mol/mol,CGXII**,8.6% (v/v) 1 h HT PW + YE,-,"Bioreactor, Intermittent Fed-Batch",7.4,Gradual Oxygen Deprivation,,,,,gldA,,yes
p91,10.1186.s13068-017-0969-8,C. glutamicum PDO1,Corynebacterium glutamicum,"1,2-PDO (1,2-Propanediol)",0.49 ± 0.01 mol/mol,CGXII*,1 h HT PW + 5 g YE L^-1,-,Shaking Flask,-,Aerobic,,,,,gldA,,yes
,,,,,,,,,,,,,,,,,,
p92,10.1186.s13068-023-02288-1,3HP4071,Aspergillus,3-hydroxypropionic acid (3-HP) (3-hydroxypropionic acid),3.4 g/l,mRDM,Glucose,Not specified,Batch,-,Not specified,A. pseudoterreus,7 days,30 °C,,aat;aat1;aat1-pyc;pyc,β-alanine pathway,yes
p92,10.1186.s13068-023-02288-1,An3HP9/pyc2,Aspergillus,3-hydroxypropionic acid (3-HP) (3-hydroxypropionic acid),6.7 g/l,mRDM,Glucose,Not specified,Batch,-,Not specified,An3HP9,7 days,30 °C,,pyc;pyc2,β-alanine pathway,yes
p92,10.1186.s13068-023-02288-1,An3HP9,Aspergillus,3-hydroxypropionic acid (3-HP) (3-hydroxypropionic acid),6.8 g/l,mRDM,Glucose,Not specified,Batch,-,Not specified,A. niger,7 days,30 °C,,,β-alanine pathway,yes
p92,10.1186.s13068-023-02288-1,An3HP9/pyc2,Aspergillus,3-hydroxypropionic acid (3-HP) (3-hydroxypropionic acid),7.4 g/l,mRDM,Glucose,With varying锰 concentrations,Batch,-,Not specified,An3HP9,7 days,30 °C,,pyc;pyc2,β-alanine pathway,yes
p92,10.1186.s13068-023-02288-1,An3HP9/pyc2,Aspergillus,3-hydroxypropionic acid (3-HP) (3-hydroxypropionic acid),7.5 g/l,mRDM,Glucose,With varying锰 concentrations,Batch,-,Not specified,An3HP9,7 days,30 °C,,pyc;pyc2,β-alanine pathway,yes
p92,10.1186.s13068-023-02288-1,An3HP9/pyc2,Aspergillus,3-hydroxypropionic acid (3-HP) (3-hydroxypropionic acid),9.7 g/l,mRDM,Glucose,Varied (NH<sub>4</sub>SO<sub>4</sub>),Batch,-,Not specified,An3HP9,7 days,30 °C,,pyc;pyc2,β-alanine pathway,yes
p92,10.1186.s13068-023-02288-1,An3HP9/pyc2/ald6aΔ,Aspergillus,3-hydroxypropionic acid (3-HP) (3-hydroxypropionic acid),0.35 C-mol 3-HP C-mol−1 sugars,RDM,Glucose,Not specified,Batch,34°C,Not specified,An3HP9,7 days,34 °C,ald6a,pyc;pyc2,β-alanine pathway,yes
p92,10.1186.s13068-023-02288-1,An3HP9/pyc2/ald6aΔ,Aspergillus,3-hydroxypropionic acid (3-HP) (3-hydroxypropionic acid),29.4 g/L,DDR-EH-100,Mixed sugars,100 g/L,Batch,34°C,Not specified,An3HP9,7 days,34 °C,ald6a,pyc;pyc2,β-alanine pathway,yes
p92,10.1186.s13068-023-02288-1,An3HP9/pyc2/ald6a∆/3HP-6,Aspergillus,3-hydroxypropionic acid (3-HP) (3-hydroxypropionic acid),36.0 g/l,RDM,Mixed sugars,150 g/L,Batch,-,Not specified,An3HP9,7 days,34 °C,,pyc;pyc2,BAPAT;HPDH;PAND;β-alanine pathway,yes
,,,,,,,,,,,,,,,,,,
p93,10.1186.s40643-020-00321-x,J#9-TapA,Komagataella phaffii,MJ (monacolin J),0.14 mmol/L (50.3 mg/L),YNM,Methanol,1% (v/v),"Shake flask, batch",-,-,J#9,96,,,TapA,,yes
p93,10.1186.s40643-020-00321-x,J#9-TapA,Komagataella phaffii,MJ (monacolin J),1.83 mmol/L (657.8 mg/L),YPM + Methanol,Methanol,"1% (v/v), fed-batch",5-L Stirred tank,-,-,J#9,Up to 60+,,,TapA,,yes
p93,10.1186.s40643-020-00321-x,J#9,Komagataella phaffii,MJ (monacolin J),2.71 mmol/L (975.5 mg/L),YPM + Methanol,Methanol,"1% (v/v), fed-batch",5-L Stirred tank,-,-,K. phaffii GS115,Up to 60+,,,,,yes
,,,,,,,,,,,,,,,,,,
p94,10.1186.s40643-021-00431-0,F5,Yarrowia lipolytica,mevalonate (mevalonate),0.94 g/L,YP,glucose,-,-,-,-,,-,-,,,ERG20;FSERG20,yes
p94,10.1186.s40643-021-00431-0,F5,Yarrowia lipolytica,α-farnesene (α-farnesene),0.038 g/g glucose,YP,glucose,-,-,-,-,,-,-,,,ERG20;FSERG20,yes
p94,10.1186.s40643-021-00431-0,F9-11,Yarrowia lipolytica,α-farnesene (α-farnesene),2.16 g/L,YP,oleic acid,-,-,-,-,F5,-,-,,ERG12;ERG20;FSERG20,ERG20;FSERG20,yes
p94,10.1186.s40643-021-00431-0,F5,Yarrowia lipolytica,α-farnesene (α-farnesene),25.55 g/L,YP,glucose,-,-,-,-,,-,-,,,ERG20;FSERG20,yes
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,citric acid (Citric acid),0.84 g/L,YP,oleic acid,-,5 L bioreactor,6.0,Not specified,F9-11,168 h,30°C,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,mannitol (mannitol),0.31 g/L,YP,oleic acid,-,5 L bioreactor,6.0,Not specified,F9-11,168 h,30°C,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes
p94,10.1186.s40643-021-00431-0,F8,Yarrowia lipolytica,mevalonate (mevalonate),0.60 g/L,YP,oleic acid,-,Shake flask,-,-,F5,96 h,30°C,,ERG12,ERG20;FSERG20,yes
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,mevalonate (mevalonate),0.76 g/L,YP,oleic acid,-,1 L fermenter,6.0,-,F9-11,96 h,30°C,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,α-farnesene (α-farnesene),0.1 g/g oleic acid,YP,oleic acid,-,Fed-batch,6.0,-,F9-11,168 h,30°C,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes
p94,10.1186.s40643-021-00431-0,F5,Yarrowia lipolytica,α-farnesene (α-farnesene),1.29 g/L,YP,"glucose, oleic acid",-,Shake flask,-,-,,96 h,30°C,,,ERG20;FSERG20,yes
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,α-farnesene (α-farnesene),10.2 g/L,YP,oleic acid,-,5 L bioreactor,6.0,-,F9-11,168 h,30°C,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,α-farnesene (α-farnesene),2.3 g/L,YP,oleic acid,-,Shake flask,-,-,F9-11,96 h,30°C,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,α-farnesene (α-farnesene),2.9 g/L,YP,oleic acid,-,1 L fermenter,6.0,1.5 vvm,F9-11,96 h,30°C,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,α-farnesene (α-farnesene),3.76 g/L,YP,oleic acid,-,1 L fermenter,6.0,-,F9-11,96 h,30°C,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes
,,,,,,,,,,,,,,,,,,
p95,10.3389.fbioe.2015.00048,SA13,Synechococcus,C12 (transesterifiable 12-carbon saturated fatty acyl chains),3.5 ± 0.2 mg L−1,A+,Glucose,Not specified,Batch,7.5,Not specified,,48 hours,30°C,glgC,fatB1,fatB1,KO
p95,10.3389.fbioe.2015.00048,SA01,Synechococcus,C12 (transesterifiable 12-carbon saturated fatty acyl chains),4.4 ± 0.4 mg L−1,A+,Glucose,Not specified,Batch,7.5,Not specified,,48 hours,30°C,fadD,fatB1,fatB1,yes
p95,10.3389.fbioe.2015.00048,SA13,Synechococcus,C12 (transesterifiable 12-carbon saturated fatty acyl chains),5.9 ± 0.2 mg L−1,A+,Glucose,Not specified,Batch,7.5,Not specified,,48 hours,30°C,glgC,fatB1,fatB1,KO
p95,10.3389.fbioe.2015.00048,SA13,Synechococcus,C12 (transesterifiable 12-carbon saturated fatty acyl chains),6.5 ± 0.6 mg L−1,A+,Glucose,Not specified,Batch,7.5,Not specified,,48 hours,30°C,glgC,fatB1,fatB1,KO
p95,10.3389.fbioe.2015.00048,SA01,Synechococcus,Fatty acid methyl esters (FAMES) (Fatty acid methyl esters (FAMES)),83.6 ± 4.5 mg L−1,A+,Glucose,Not specified,Batch,7.5,Not specified,,48 hours,30°C,fadD,fatB1,fatB1,yes
p95,10.3389.fbioe.2015.00048,WT,Synechococcus,Fatty acid methyl esters (FAMES) (Fatty acid methyl esters (FAMES)),85.0 ± 0.7 mg L−1,A+,Glucose,Not specified,Batch,7.5,Not specified,Synechococcus sp. 7002,48 hours,30°C,,cpcBA,,OE
p95,10.3389.fbioe.2015.00048,SA13,Synechococcus,Fatty acid methyl esters (FAMES) (Fatty acid methyl esters (FAMES)),93.6 ± 6.1 mg L−1,A+,Glucose,Not specified,Batch,7.5,Not specified,,48 hours,30°C,glgC,fatB1,fatB1,KO
p95,10.3389.fbioe.2015.00048,SA13,Synechococcus,Lauric acid (Lauric acid),8.7 ± 0.6 mg L−¹,A+,Glucose,Not specified,Batch,7.5,Not specified,,48 hours,30°C,glgC,fatB1,fatB1,KO
p95,10.3389.fbioe.2015.00048,SA01,Synechococcus,Lauric acid (Lauric acid),9.1 ± 0.4 mg L−¹,A+,Glucose,Not specified,Batch,7.5,Not specified,,48 hours,30°C,fadD,fatB1,fatB1,yes
p95,10.3389.fbioe.2015.00048,SA13,Synechococcus,biofuel-compatible medium-chain fatty acids (biofuel-compatible medium-chain fatty acids),8.7 ± 0.6 mg L−1,A+,Glucose,Not specified,Batch,7.5,Not specified,,48 hours,30°C,glgC,fatB1,fatB1,KO
p95,10.3389.fbioe.2015.00048,SA01,Synechococcus,biofuel-compatible medium-chain fatty acids (biofuel-compatible medium-chain fatty acids),9.1 ± 0.4 mg L−1,A+,Glucose,Not specified,Batch,7.5,Not specified,,48 hours,30°C,fadD,fatB1,fatB1,yes
p95,10.3389.fbioe.2015.00048,SA01,Synechococcus,transesterifiable C12:0 FA (transesterifiable C12:0 fatty acid),9.1 ± 0.4 mg L⁻¹,Nutrient replete batch,Glucose,Not specified,Batch,7.5^*,Unspecified,,48 hours,34°C,fadD,fatB1,fatB1,yes
p95,10.3389.fbioe.2015.00048,SA13,Synechococcus,transesterifiable C12:0 FA (transesterifiable C12:0 fatty acid),8.7 ± 0.6 mg L⁻¹,Nutrient replete batch,Glucose,Not specified,Batch,7.5^*,Unspecified,,48 hours,34°C,glgC,fatB1,fatB1,KO
,,,,,,,,,,,,,,,,,,
p96,10.3389.fbioe.2019.00475,ATCC12518Tc,Azotobacter vinelandii,alginate (alginate),8.3 ± 0.9 g/l,Batch fermentations,fructose,20 g/l,Shake flask,7.2,Not specified,,stationary phase,,,,,yes
p96,10.3389.fbioe.2019.00475,ATCC12518Tc,Azotobacter vinelandii,alginate (alginate),about 70% of wild type,Batch fermentations,fructose,20 g/l,Shake flask,7.2,Not specified,,stationary phase,,,,,yes
,,,,,,,,,,,,,,,,,,
p97,10.3389.fbioe.2020.00300,E. coli W3110-BL,Escherichia coli,L-Met (L-Methionine),0.089 mol/mol,-,Glucose,20 g/L,Batch w/ CaCO3,Varied,Maintained >20%,,-,37→28°C,L-lysine,,,yes
p97,10.3389.fbioe.2020.00300,E. coli W3110-BL,Escherichia coli,L-Met (L-Methionine),1.48 g/L,Fermentation,Glucose,20 g/L,"Batch, 30 g/L CaCO3",Varied,Maintained >20%,,-,37→28°C,L-lysine,,,yes
p97,10.3389.fbioe.2020.00300,E. coli W3110-BL,Escherichia coli,L-Met (L-Methionine),0.057 mol/mol,-,Glucose,20 g/L,Batch,6.8,Maintained >20%,,-,37°C,L-lysine,,,yes
p97,10.3389.fbioe.2020.00300,E. coli W3110-BL,Escherichia coli,L-Met (L-Methionine),0.94 g/L,LB,Not specified,-,Seed culture,-,180 rpm,,12 h,37°C,L-lysine,,,yes
,,,,,,,,,,,,,,,,,,
p98,10.3390.jof8080822,SA,Saccharomyces cerevisiae,Succinic acid (Succinic acid),0.076 ± 0.0010 g/gglycerol,Unbuffered,Glycerol,75.6 g/L,Shake flask,~3.5-3.8,Aerobic,CEN 2PW,,,GUT1;UBR2,CjFPS1;DAK1;Opgdh;RofumR;ScMDH3-R;TbFRDg-R,CjFPS1;DAK1;Opgdh,yes
p98,10.3390.jof8080822,SA,Saccharomyces cerevisiae,Succinic acid peak (Succinic acid),5.6 g/L,Unbuffered,Glycerol,75.6 g/L,Shake flask,~3.5-3.8,Aerobic,CEN 2PW,,,GUT1;UBR2,CjFPS1;DAK1;Opgdh;RofumR;ScMDH3-R;TbFRDg-R,CjFPS1;DAK1;Opgdh,yes
p98,10.3390.jof8080822,SA,Saccharomyces cerevisiae,Succinic acid (Succinic acid),0.182 ± 0.0058 g/gglycerol,CaCO3-buffered,Glycerol,75.6 g/L,Shake flask,6.0-7.0,Aerobic,CEN 2PW,,,GUT1;UBR2,CjFPS1;DAK1;Opgdh;RofumR;ScMDH3-R;TbFRDg-R,CjFPS1;DAK1;Opgdh,yes
p98,10.3390.jof8080822,SA,Saccharomyces cerevisiae,Succinic acid peak (Succinic acid),13.9 g/L,CaCO3-buffered,Glycerol,75.6 g/L,Shake flask,6.0-7.0,Aerobic,CEN 2PW,,,GUT1;UBR2,CjFPS1;DAK1;Opgdh;RofumR;ScMDH3-R;TbFRDg-R,CjFPS1;DAK1;Opgdh,yes
p98,10.3390.jof8080822,SA,Saccharomyces cerevisiae,Ethanol (Ethanol),10.3 g/L,Unbuffered,Glycerol,75.6 g/L,Shake flask,,Aerobic,CEN 2PW,,,GUT1;UBR2,CjFPS1;DAK1;Opgdh;RofumR;ScMDH3-R;TbFRDg-R,CjFPS1;DAK1;Opgdh,yes
p98,10.3390.jof8080822,SA,Saccharomyces cerevisiae,Ethanol (Ethanol),10.4 g/L,CaCO3-buffered,Glycerol,75.6 g/L,Shake flask,,Aerobic,CEN 2PW,,,GUT1;UBR2,CjFPS1;DAK1;Opgdh;RofumR;ScMDH3-R;TbFRDg-R,CjFPS1;DAK1;Opgdh,yes
,,,,,,,,,,,,,,,,,,
p99,10.3390.molecules28041758,P1-1 (E-M3-3/C-rbs2-alkJ),E. coli,ω-AmDDA (ω-aminododecanoic acid),7.98 ± 0.19 mM,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,P1-1,Not specified,30°C,,cyp153a;cyp153a-ncpG307A;ncpG307A,AlkJ;aladh2;alkL;cv2025,yes
p99,10.3390.molecules28041758,B3-2,E. coli,ω-AmDDA (ω-aminododecanoic acid),93.6% within 8 h,Not specified,Not specified,Not specified,Batch,Not specified,Not specified,B3-1,8 hours,30°C,yfeX,hemB,AlkJ;aladh2;alkL;cv2025,yes
p99,10.3390.molecules28041758,B3-2,E. coli,ω-aminododecanoic acid (ω-AmDDA) (ω-aminododecanoic acid),227.0% higher vs prior work,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,B3-1,Not specified,Not specified,yfeX,hemB,AlkJ;aladh2;alkL;cv2025,yes
p99,10.3390.molecules28041758,B3-1,E. coli,ω-aminododecanoic acid (ω-AmDDA) (ω-aminododecanoic acid),59.4% higher,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,P1-1,Not specified,Not specified,,,aladh2;alkL;cv2025,yes
,,,,,,,,,,,,,,,,,,
p100,10.3390.polym11030509,HR001,Escherichia coli,Poly(3-hydroxybutyrate) (PHB) (Poly(3-hydroxybutyrate)),1.8 g/L,M9 minimal medium,Glucose,2%,Flask culture,,,HR100,48 h,30 °C,adhE;fnr;ldhA;pflb,,bktB;phaB;phaC,yes
p100,10.3390.polym11030509,HR002,Escherichia coli,Poly(3-hydroxybutyrate) (PHB) (Poly(3-hydroxybutyrate)),2.1 g/L,M9 minimal medium,Glucose,2%,Flask culture,,,HR100,48 h,30 °C,adhE;fnr;ldhA;pflb,pntAB,bktB;phaB;phaC,yes
p100,10.3390.polym11030509,YH090::pct,Escherichia coli,poly(3-hydroxybutyrate-co-3-hydroxyvalerate) (PHBV) (poly(3-hydroxybutyrate-co-3-hydroxyvalerate)),0.34 g/g,M9 minimal medium+,Propionate,0.15%,Flask culture,,,YH090,72 h,30 °C,,,bktB;pct;phaB;phaC,yes
p100,10.3390.polym11030509,HR002::pct,Escherichia coli,poly(3-hydroxybutyrate-co-3-hydroxyvalerate) (PHBV) (poly(3-hydroxybutyrate-co-3-hydroxyvalerate)),0.67 g/g,M9 minimal medium+,Propionate,0.15%,Flask culture,,,HR002,72 h,30 °C,adhE;fnr;ldhA;pflb,pct;pntAB,bktB;phaB;phaC,yes
