paper number,doi,strain,strain type,product,product titer,medium,carbon source,carbon source concentration,vessel and feed mode,ph,time,temperature,oxygen level,parent strain,knock out gene,overexpress gene,heterologous gene,check,Unnamed: 19
p74,10.1093.jimb.kuab050,JCY51,Saccharomyces cerevisiae,mevalonate (mevalonate),1390 mg/l,SC-dropout,Glucose,2%,Shake flask,,7 days,30°C,,CEN.PK2-1C,,,Ef-mvaE;Ef-mvaS;Sc-acsL641P;acs;mvaE;mvaS,yes,
p74,10.1093.jimb.kuab050,JCY113,Saccharomyces cerevisiae,mevalonate (mevalonate),1320 mg/l,SC-dropout,Glucose,2%,Shake flask,,7 days,30°C,,CEN.PK2-1C,ADH1;GPD1,,Ef-mvaE;Ef-mvaS;Se-acsL641P;acs;mvaE;mvaS,yes,
p74,10.1093.jimb.kuab050,JCY99,Saccharomyces cerevisiae,mevalonate (mevalonate),2050 mg/l,SC-dropout,Glucose,2%,Shake flask,,7 days,30°C,,,ADH1;GPD1,,Ef-mvaE;Ef-mvaS;Sc-acsL641P;acs;mvaE;mvaS,yes,
p74,10.1093.jimb.kuab050,JCY93,Saccharomyces cerevisiae,mevalonate (mevalonate),1640 mg/l,SC-dropout,Glucose,2%,Shake flask,,7 days,30°C,,CEN.PK2-1C,,CAB1,Ef-mvaE;Ef-mvaS;Sc-acsL641P;acs;mvaE;mvaS,yes,
p74,10.1093.jimb.kuab050,JCY116,Saccharomyces cerevisiae,mevalonate (mevalonate),2350 mg/l,SC-dropout,Glucose,2%,Shake flask,,7 days,30°C,,CEN.PK2-1C,ADH1;GPD1,CAB1,Ef-mvaE;Ef-mvaS;Sc-acsL641P;acs;mvaE;mvaS,yes,
p74,10.1093.jimb.kuab050,JCY87,Saccharomyces cerevisiae,mevalonate (mevalonate),3830 mg/l,SC-Ura,Glucose,2%,Shake flask,5.0,7 days,30°C,25% DO,CEN.PK2-1C,,CAB1,Ef-mvaE;Ef-mvaS;Sc-acsL641P;acs;mvaE;mvaS,yes,
p74,10.1093.jimb.kuab050,JCY87,Saccharomyces cerevisiae,mevalonate (mevalonate),13300 mg/l,SC-Ura,Glucose,Feed Glucose 1.8 g/h (concentrated),Bioreactor fed-batch,5.0,160 h,30°C,25% DO,CEN.PK2-1C,,CAB1,Ef-mvaE;Ef-mvaS;Sc-acsL641P;acs;mvaE;mvaS,OE,
p74,10.1093.jimb.kuab050,JCY87,Saccharomyces cerevisiae,mevalonate (mevalonate),0.19 g/g,SC-Ura,Glucose,2%,Shake flask,5.0,7 days,30°C,25% DO,CEN.PK2-1C,,CAB1,Ef-mvaE;Ef-mvaS;Sc-acsL641P;acs;mvaE;mvaS,OE,
p74,10.1093.jimb.kuab050,JCY73,Saccharomyces cerevisiae,mevalonate (mevalonate),3420 mg/l,SC-Ura,Glucose,2%,Shake flask,5.0,7 days,30°C,25% DO,CEN.PK2-1C,,,,KO OE,
,,,,,,,,,,,,,,,,,,,
p75,10.1093.jimb.kuad009,Yli-C,Yarrowia lipolytica,β-carotene (β-Carotene),34.5 mg/L,YPD,Glucose,,Shake flask,,192 hr,30°C,,Y. lipolytica po1f,,,crtI;crtIEYB,yes,
p75,10.1093.jimb.kuad009,Yli-C,Yarrowia lipolytica,β-carotene (β-Carotene),40 mg/L,YPD,Glucose,,Shake flask,,,25°C,,Y. lipolytica po1f,,,crtI;crtIEYB,yes,
p75,10.1093.jimb.kuad009,Yli-CH,Yarrowia lipolytica,β-carotene (β-Carotene),50.53 mg/L,YPD,Glucose,,Shake flask,,168 hr,30°C,,Yli-C,,tHMGR,crtI;crtIEYB,yes,
p75,10.1093.jimb.kuad009,Yli-CA,Yarrowia lipolytica,β-carotene (β-Carotene),53.24 mg/L,YPD,Glucose,,Shake flask,,168 hr,30°C,,Yli-C,,acc1,crtI;crtIEYB,yes,
p75,10.1093.jimb.kuad009,Yli-CAH,Yarrowia lipolytica,β-carotene (β-Carotene),87 mg/L,YPD,Glucose,,Shake flask,,168 hr,30°C,,Yli-C,,acc1;tHMGR,crtI;crtIEYB,yes,
p75,10.1093.jimb.kuad009,Yli-C2AH,Yarrowia lipolytica,β-carotene (β-Carotene),95.3 mg/L,YPD,Glucose,,Shake flask,,168 hr,30°C,,Yli-CAH,,acc1;tHMGR,crtI;crtIEYB,yes,
,,,,,,,,,,,,,,,,,,,
p76,10.1186.1475-2859-10-29,E. coli BW-ASTA,Escherichia coli,adonirubin (adonirubin),0.14 mg/g cdw,MM,Glucose,-,-,-,24 h,37°C,-,E. coli BW-CANT,,dxs;idi,crtW;crtW148;crtZ,yes,
p76,10.1186.1475-2859-10-29,E. coli BW-ASTA,Escherichia coli,astaxanthin (astaxanthin),2.07 mg/l,MM,Glucose,-,-,-,48 h,37°C,-,E. coli BW-CANT,,dxs;idi,crtW;crtW148;crtZ,yes,
p76,10.1186.1475-2859-10-29,E. coli BW-ASTA,Escherichia coli,astaxanthin (astaxanthin),1.41 mg/g cdw,MM,Glucose,-,-,-,48 h,37°C,-,E. coli BW-CANT,,dxs;idi,crtW;crtW148;crtZ,yes,
p76,10.1186.1475-2859-10-29,E. coli BW-ASTA,Escherichia coli,astaxanthin (astaxanthin),0.11 mg/g cdw,MM,Glucose,-,-,-,-,37°C,-,E. coli BW-CANT,,dxs;idi,crtW;crtW148;crtZ,yes,
p76,10.1186.1475-2859-10-29,E. coli BW-ASTA,Escherichia coli,astaxanthin (astaxanthin),0.96 mg/g cdw,MM,Glucose,-,-,-,24 h,37°C,-,E. coli BW-CANT,,dxs;idi,crtW;crtW148;crtZ,yes,
p76,10.1186.1475-2859-10-29,E. coli BW-ASTA,Escherichia coli,β-carotene (β-carotene),1% of carotenoid mixture,MM,Glucose,-,-,-,-,37°C,-,E. coli BW-CANT,,dxs;idi,crtW;crtW148;crtZ,yes,
p76,10.1186.1475-2859-10-29,E. coli BW-CANT,Escherichia coli,canthaxanthin (canthaxanthin),1.085 mg/g cdw,LB,-,-,-,-,48 h,37°C,-,E. coli BW-CARO-dxs-idi,,dxs;idi,crtW;crtW148,yes,
p76,10.1186.1475-2859-10-29,E. coli BW-CARO,Escherichia coli,β-carotene (β-carotene),1.24 ± 0.17 mg/g cdw,-,-,-,-,-,-,37°C,-,,,,,OE,
p76,10.1186.1475-2859-10-29,E. coli BW-CARO-dxs,Escherichia coli,β-carotene (β-carotene),3.254 ± 0.24 mg/g cdw,-,-,-,-,-,-,37°C,-,E. coli BW-CARO,,dxs,,yes,
p76,10.1186.1475-2859-10-29,E. coli BW-CARO-dxs-idi,Escherichia coli,β-carotene (β-carotene),6.18 ± 0.78 mg/g cdw,-,-,-,-,-,-,37°C,-,E. coli BW-CARO-dxs,,dxs;idi,,yes,
,,,,,,,,,,,,,,,,,,,
p77,10.1186.1475-2859-12-63,JJ004,Pseudomonas putida,proline (proline),0.31 ± 0.01 g proline/g glucose,Modified CGXII,Glucose,35 g/L,Baffled shake flasks,,,30°C,,ORN1,,ORN1,ocd,OE,
p77,10.1186.1475-2859-12-63,JJ004,Pseudomonas putida,proline (proline),0.25 ± 0.003 g proline/g glucose,CGXII,Glucose,40 g/L,Baffled shake flasks,,,30°C,,ORN1,,ORN1,ocd,OE,
,,,,,,,,,,,,,,,,,,,
p78,10.1186.s12896-016-0284-7,BKS9,Escherichia coli,succinate (succinate),7.11 mM,YM9,glucose,,shake flask,,40 h,37 °C,anaerobic,BKS8,maeA;maeB;ppc;ptsG;pykA;sdh,,,yes,
p78,10.1186.s12896-016-0284-7,BKS9,Escherichia coli,succinate (succinate),0.33 mol/mol glucose,YM9,glucose,,shake flask,,40 h,37 °C,anaerobic,BKS8,maeA;maeB;ppc;ptsG;pykA;sdh,,,yes,
p78,10.1186.s12896-016-0284-7,BKS11,Escherichia coli,succinate (succinate),18.17 mM,YM9,glucose,,shake flask,,40 h,37 °C,anaerobic,BKS10,iclR;maeA;maeB;ppc;ptsG;pykA,pck,ecaA,KO,
p78,10.1186.s12896-016-0284-7,BKS11,Escherichia coli,succinate (succinate),25.51 mM,YM9,glucose,,batch,,70 h,37 °C,anaerobic,BKS10,iclR;maeA;maeB;ppc;ptsG;pykA,pck,ecaA,KO,
p78,10.1186.s12896-016-0284-7,BKS11,Escherichia coli,succinate (succinate),1.16 mol/mol glucose,YM9,glucose,,shake flask,,40 h,37 °C,anaerobic,BKS10,iclR;maeA;maeB;ppc;ptsG;pykA,pck,ecaA,KO,
p78,10.1186.s12896-016-0284-7,BKS11,Escherichia coli,succinate (succinate),0.92 mol/mol glucose,YM9,glucose,,batch,,70 h,37 °C,anaerobic,BKS10,iclR;maeA;maeB;ppc;ptsG;pykA,pck,ecaA,KO,
,,,,,,,,,,,,,,,,,,,
p79,10.1186.s12934-014-0104-5,RF03S,Escherichia coli,acetate (acetate),4.0 g/L,LB,Glucose,1% (w/v),Flask,,,37°C,,RF03,eda;edd;pgi,,ribA;ribB;ribC;ribD;ribE,yes,
p79,10.1186.s12934-014-0104-5,RF03S,Escherichia coli,riboflavin (riboflavin),0.55988 g/L,LB,Glucose,1% (w/v),Flask,,,37°C,,RF03,eda;edd;pgi,,ribA;ribB;ribC;ribD;ribE,yes,
p79,10.1186.s12934-014-0104-5,RF05S,Escherichia coli,acetate (acetate),1.5 g/L,LB,Glucose,1% (w/v),Flask,,,37°C,,RF05,eda;edd;pgi,acs,ribA;ribB;ribC;ribD;ribE,yes,
p79,10.1186.s12934-014-0104-5,RF05S,Escherichia coli,riboflavin (riboflavin),0.5852 g/L,LB,Glucose,1% (w/v),Flask,,,37°C,,RF05,eda;edd;pgi,acs,ribA;ribB;ribC;ribD;ribE,yes,
p79,10.1186.s12934-014-0104-5,RF05S,Escherichia coli,riboflavin (riboflavin),59.30 mg/g,LB,Glucose,1% (w/v),Flask,,,37°C,,RF05,eda;edd;pgi,acs,ribA;ribB;ribC;ribD;ribE,yes,
p79,10.1186.s12934-014-0104-5,E. coli MG1655,Escherichia coli,riboflavin (riboflavin),0.0505 g/L,LB,Glucose,1% (w/v),Flask,,,37°C,,,,,,OE,
p79,10.1186.s12934-014-0104-5,RF02S,Escherichia coli,riboflavin (riboflavin),0.3948 g/L,LB,Glucose,1% (w/v),Flask,,,37°C,,RF02,pgi,,ribA;ribB;ribC;ribD;ribE,yes,
p79,10.1186.s12934-014-0104-5,RF05S-M40,Escherichia coli,riboflavin (riboflavin),1.0361 g/L,LB,Glucose,1% (w/v),Flask,,48 h,37°C,,RF05S,eda;edd;pgi,acs;ribF,ribA;ribB;ribC;ribD;ribE,yes,
p79,10.1186.s12934-014-0104-5,RF05S-M40,Escherichia coli,riboflavin (riboflavin),1.5070 g/L,LB,Glucose,1% (w/v),Flask,,48 h,31°C,,RF05S,eda;edd;pgi,acs;ribF,ribA;ribB;ribC;ribD;ribE,yes,
p79,10.1186.s12934-014-0104-5,RF05S-M40,Escherichia coli,riboflavin (riboflavin),0.2718 g/L,M9,Glucose,10 g/L,Flask,,,37°C,,RF05S,eda;edd;pgi,acs;ribF,ribA;ribB;ribC;ribD;ribE,yes,
p79,10.1186.s12934-014-0104-5,RF05S-M40,Escherichia coli,riboflavin (riboflavin),2.7028 g/L,MS,Glucose,10 g/L,Flask,,60 h,31°C,,RF05S,eda;edd;pgi,acs;ribF,ribA;ribB;ribC;ribD;ribE,yes,
p79,10.1186.s12934-014-0104-5,RF05S-M40,Escherichia coli,riboflavin (riboflavin),137.5 mg/g,LB,Glucose,1% (w/v),Flask,,,31°C,,RF05S,eda;edd;pgi,acs;ribF,ribA;ribB;ribC;ribD;ribE,yes,
,,,,,,,,,,,,,,,,,,,
p80,10.1186.s12934-014-0160-x,YJM40,E. coli,β-carotene (β-carotene),2.24 mg/L,,Glucose,20 g/L,Shake-flask,,,30°C,,E. coli BL21(DE3)/pAC-BETA,,,crtB;crtE;crtI;crtY;dxs,yes,
p80,10.1186.s12934-014-0160-x,YJM39,E. coli,β-carotene (β-carotene),1.08 mg/L,,,,Shake-flask,,,30°C,,E. coli BL21(DE3)/pAC-BETA,,,crtB;crtE;crtI;crtY,yes,
p80,10.1186.s12934-014-0160-x,YJM41,E. coli,β-carotene (β-carotene),5.2 mg/L,,Glucose,20 g/L,Shake-flask,,,30°C,,E. coli BL21(DE3)/pAC-BETA,,,crtB;crtE;crtI;crtY;dxs;fni,yes,
p80,10.1186.s12934-014-0160-x,YJM43,E. coli,β-carotene (β-carotene),15.2 mg/L,,Glucose,20 g/L,Shake-flask,,24 h,30°C,,E. coli BL21(DE3)/pAC-BETA,,,GPPS2;crtB;crtE;crtI;crtY;dxs;fni,yes,
p80,10.1186.s12934-014-0160-x,YJM42,E. coli,β-carotene (β-carotene),7.86 mg/L,,Glucose,20 g/L,Shake-flask,,24 h,30°C,,E. coli BL21(DE3)/pAC-BETA,,,IspA;crtB;crtE;crtI;crtY;dxs;fni,yes,
p80,10.1186.s12934-014-0160-x,YJM44,E. coli,β-carotene (β-carotene),52.6 mg/L,,,,Shake-flask,,24 h,30°C,,E. coli BL21(DE3)/pAC-BETA,,,GPPS2;crtB;crtE;crtI;crtY;dxs;fni;mvaE;mvaS,yes,
p80,10.1186.s12934-014-0160-x,YJM45,E. coli,β-carotene (β-carotene),71.4 mg/L,,,,Shake-flask,,24 h,30°C,,E. coli BL21(DE3),,,mvaE;mvaS,yes,
p80,10.1186.s12934-014-0160-x,YJM49,E. coli,β-carotene (β-carotene),122.4 mg/L,,,,Shake-flask,,24 h,30°C,,E. coli BL21(DE3)/pAC-BETA,,,ERG12;ERG19;ERG8;GPPS2;IDI1;crtB;crtE;crtI;crtY;dxs;fni;mvaE;mvaS,yes,
p80,10.1186.s12934-014-0160-x,YJM49,E. coli,β-carotene (β-carotene),256.8 mg/L,,Glycerol,20 g/L,Shake-flask,,24 h,34°C,,E. coli BL21(DE3)/pAC-BETA,,,ERG12;ERG19;ERG8;GPPS2;IDI1;crtB;crtE;crtI;crtY;dxs;fni;mvaE;mvaS,yes,
p80,10.1186.s12934-014-0160-x,YJM49,E. coli,β-carotene (β-carotene),3.2 g/L,,Glycerol,Continuously fed,"Biostat B plus MO5L fermentor, fed-batch",7,52 h,34°C,20% saturation,E. coli BL21(DE3)/pAC-BETA,,,ERG12;ERG19;ERG8;GPPS2;IDI1;crtB;crtE;crtI;crtY;dxs;fni;mvaE;mvaS,yes,
p80,10.1186.s12934-014-0160-x,YJM49,E. coli,β-carotene (β-carotene),2.76 g/g,,Glycerol,40%,"Biostat B plus MO5L fermentor, fed-batch",7,80 h,34°C,20% saturation,E. coli BL21(DE3)/pAC-BETA,,,ERG12;ERG19;ERG8;GPPS2;IDI1;crtB;crtE;crtI;crtY;dxs;fni;mvaE;mvaS,yes,
,,,,,,,,,,,,,,,,,,,
p81,10.1186.s12934-015-0309-2,B-4CL1–CCR,Escherichia coli,4-hydroxycinnamaldehyde (4-hydroxycinnamaldehyde),49 mg/L,LB medium,p-coumaric acid,1 mM,"Flask, shake at 200 rpm",,16 h,37 °C,,BL21,,4CL1;CCR,4CL1;CCR,yes,
p81,10.1186.s12934-015-0309-2,B-4CL1+CCR,Escherichia coli,4-hydroxycinnamaldehyde (4-hydroxycinnamaldehyde),13 mg/L,LB medium,p-coumaric acid,1 mM,"Flask, shake at 200 rpm",,16 h,37 °C,,BL21,,4CL1;CCR,4CL1;CCR,yes,
p81,10.1186.s12934-015-0309-2,E. coli M-4CL1–CCR,Escherichia coli,caffealdehyde (caffealdehyde),19 mg/L,LB medium,caffeic acid,1 mM,"Flask, shake at 200 rpm",,8 h,37 °C,,M15,,4CL1;CCR,4CL1;CCR,yes,
p81,10.1186.s12934-015-0309-2,E. coli M-4CL1–CCR,Escherichia coli,coniferaldehyde (coniferaldehyde),35 mg/L,LB medium,ferulic acid,1 mM,"Flask, shake at 200 rpm",,32 h,37 °C,,M15,,4CL1;CCR,4CL1;CCR,yes,
,,,,,,,,,,,,,,,,,,,
p82,10.1186.s12934-015-0381-7,Mach1,Escherichia coli,lycopene (lycopene),0.38 ± 0.02 mg OD −1600,LB,,,Shake Flask,,,30 °C,,,,,,yes,
,,,,,,,,,,,,,,,,,,,
p83,10.1186.s12934-016-0545-0,ATCC 21850,Corynebacterium glutamicum,l-tryptophan (l-tryptophan),0.163 g/l,,,,,,72 h,30°C,,,,,,yes,
p83,10.1186.s12934-016-0545-0,21850 (pEC-vioABCDE),Corynebacterium glutamicum,violacein (violacein),532 mg/L,fermentation medium,glucose,60 g/L,,7.2,84 h,30°C to 20°C,,21850,,,vio;vioA;vioABCDE,yes,
p83,10.1186.s12934-016-0545-0,ATCC 21850 (pEC-J-vio1),Corynebacterium glutamicum,violacein (violacein),629 mg/L,fermentation medium,glucose,60 g/L,,7.2,84 h,30°C to 20°C,,ATCC 21850,,,vio;vio operon,yes,
p83,10.1186.s12934-016-0545-0,21850 (pEC-C-vio1),Corynebacterium glutamicum,violacein (violacein),1116 mg/L,fermentation medium,glucose,60 g/L,,7.2,72 h,20°C,,21850,,,vio;vio operon,yes,
p83,10.1186.s12934-016-0545-0,21850 (pEC-C-vio1),Corynebacterium glutamicum,violacein (violacein),2344 mg/L,fermentation medium,glucose,60 g/L,,7.2,72 h,30°C to 20°C,,21850,,,vio;vio operon,yes,
p83,10.1186.s12934-016-0545-0,C. glutamicum ATCC 21850 (pEC-C-vio1),Corynebacterium glutamicum,violacein (violacein),5436 mg/L,fermentation medium,glucose,60 g/L,"3 L fermenter, fed-batch",7,100 h,30°C to 20°C,30%,C. glutamicum ATCC 21850,,,vio;vio operon,yes,
p83,10.1186.s12934-016-0545-0,ATCC 21850 (pEC-C-vio1),Corynebacterium glutamicum,violacein (violacein),0.054 g-violacein/g-glucose,fermentation medium,glucose,60 g/L,"3 L fermenter, fed-batch",7,100 h,30°C to 20°C,30%,ATCC 21850,,,vio;vio operon,yes,
,,,,,,,,,,,,,,,,,,,
p84,10.1186.s12934-016-0595-3,PCC 7942,Synechococcus elongatus,glycogen (glycogen),4.8% of the WT group,nitrogen-deplete BG-11,,,shake flask,,2 days,,,S. elongatus PCC 7942,glgc;sdhA;sdhB,dCas9;eyfp,sgRNA,KO,
p84,10.1186.s12934-016-0595-3,PCC 7942,Synechococcus elongatus,glycogen (glycogen),25.5% of the WT group,nitrogen-deplete BG-11,,,shake flask,,2 days,,,S. elongatus PCC 7942,glgc;sdhA;sdhB,dCas9;eyfp,sgRNA,KO,
p84,10.1186.s12934-016-0595-3,PCC 7942,Synechococcus elongatus,succinate (succinate),0.05 mg/l,nitrate-deplete BG-11,,,,,2 days,,,S. elongatus PCC 7942,glgc;sdhA;sdhB,dCas9;eyfp,sgRNA,KO,
p84,10.1186.s12934-016-0595-3,PCC 7942,Synechococcus elongatus,succinate (succinate),0.26 mg/l,nitrate-deplete BG-11,,,shake flask,,,,,S. elongatus PCC 7942,glgc;sdhA;sdhB,dCas9;eyfp,sgRNA,KO,
p84,10.1186.s12934-016-0595-3,PCC 7942,Synechococcus elongatus,succinate (succinate),0.61 mg/l,nitrate-deplete BG-11,,,shake flasks,,,,,S. elongatus PCC 7942,glgc;sdhA;sdhB,dCas9;eyfp,sgRNA,KO,
p84,10.1186.s12934-016-0595-3,PCC 7942,Synechococcus elongatus,succinate (succinate),0.58 mg/l,nitrate-deplete BG-11,,,shake flask,,,,,S. elongatus PCC 7942,glgc;sdhA;sdhB,dCas9;eyfp,sgRNA,KO,
p84,10.1186.s12934-016-0595-3,PCC 7942,Synechococcus elongatus,succinate (succinate),0.63 mg/l,nitrate-deplete BG-11,,,shake flasks,,,,,S. elongatus PCC 7942,glgc;sdhA;sdhB,dCas9;eyfp,sgRNA,KO,
,,,,,,,,,,,,,,,,,,,
p85,10.1186.s12934-017-0642-8,B. licheniformis CGMCC2876,Bacillus,polysaccharides (polysaccharides),8.45 g/L,γ-PGA production,glucose,10 g/L,"250 mL Erlenmeyer flask, batch",7.2,24 h,37 °C,200 rpm,,,CcpA;CcpN;NrgB,,OE,
,,,,,,,,,,,,,,,,,,,
p86,10.1186.s12934-017-0666-0,BL21-dapA,Escherichia coli,l-lysine (l-lysine),0.24 g/L,minimal,glucose,10 g/L,shake flask,,48 h,37°C,,E. coli BL21(DE3),,dapA,,yes,
p86,10.1186.s12934-017-0666-0,BL21–dapA–lysA,Escherichia coli,l-lysine (l-lysine),0.07 g/L,minimal,glucose,10 g/L,shake flask,,48 h,37°C,,E. coli BL21(DE3),,dapA;lysA,,yes,
p86,10.1186.s12934-017-0666-0,BL21–dapA–ddh,Escherichia coli,l-lysine (l-lysine),0.03 g/L,minimal,glucose,10 g/L,shake flask,,48 h,37°C,,E. coli BL21(DE3),,dapA;ddh,,yes,
p86,10.1186.s12934-017-0666-0,BL21–dapA–lysC–lysA,Escherichia coli,l-lysine (l-lysine),0.69 g/L,minimal,glucose,10 g/L,shake flask,,48 h,37°C,,E. coli BL21(DE3),,dapA;lysA;lysC,,yes,
p86,10.1186.s12934-017-0666-0,BL21–dapA–lysC–lysA,Escherichia coli,l-lysine (l-lysine),0.49 g/g,minimal,glucose,10 g/L,shake flask,,48 h,37°C,,E. coli BL21(DE3),,dapA;lysA;lysC,,yes,
p86,10.1186.s12934-017-0666-0,BL21–dapA–lysC–lysA–ddh,Escherichia coli,l-lysine (l-lysine),0.19 g/L,minimal,glucose,10 g/L,shake flask,,48 h,37°C,,E. coli BL21(DE3),,dapA;ddh;lysA;lysC,,yes,
p86,10.1186.s12934-017-0666-0,BL21–dapA–lysC–lysA–pntAB,Escherichia coli,l-lysine (l-lysine),5.45 g/L,LB,glucose,5 g/L,fed-batch bioreactor,7,48 h,37°C/25°C,~15%,E. coli BL21(DE3),,dapA;lysA;lysC,pntAB,yes,
p86,10.1186.s12934-017-0666-0,BL21–dapA,Escherichia coli,l-lysine (l-lysine),0.13 g/g,minimal,glucose,10 g/L,shake flask,,48 h,37°C,,E. coli BL21(DE3),,dapA,,yes,
p86,10.1186.s12934-017-0666-0,BL21–dapA–lysC–lysA–pipA,Escherichia coli,l-pipecolic acid (l-pipecolic acid),0.39 g/L,minimal,glucose,10 g/L,shake flask,,48 h,37°C,,E. coli BL21(DE3),,dapA;lysA;lysC,pipA,yes,
p86,10.1186.s12934-017-0666-0,BL21–dapA–lysC–lysA–pipA,Escherichia coli,l-pipecolic acid (l-pipecolic acid),0.57 g/g,minimal,glucose,10 g/L,shake flask,,48 h,37°C,,E. coli BL21(DE3),,dapA;lysA;lysC,pipA,yes,
p86,10.1186.s12934-017-0666-0,BL21–dapA–lysC–lysA–pntAB–pipA,Escherichia coli,l-pipecolic acid (l-pipecolic acid),0.53 g/L,LB,glucose,5 g/L,shake flask,,48 h,37°C/25°C,,E. coli BL21(DE3),,dapA;lysA;lysC,pipA;pntAB,yes,
p86,10.1186.s12934-017-0666-0,BL21–dapA–lysC–lysA–pntAB–pipA,Escherichia coli,l-pipecolic acid (l-pipecolic acid),0.68 g/L,modified LB,glucose,10 g/L,shake flask,,48 h,25°C,,E. coli BL21(DE3),,dapA;lysA;lysC,pipA;pntAB,yes,
p86,10.1186.s12934-017-0666-0,BL21–dapA–lysC–lysA–pntAB–pipA,Escherichia coli,l-pipecolic acid (l-pipecolic acid),5.33 g/L,LB,glucose,15 g/L,fed-batch bioreactor,7,48 h,37°C/25°C,~15%,E. coli BL21(DE3),,dapA;lysA;lysC,pipA;pntAB,yes,
p86,10.1186.s12934-017-0666-0,BL21–dapA–lysC–lysA–pntAB–pipA,Escherichia coli,l-pipecolic acid (l-pipecolic acid),0.13 g/g glucose,LB,glucose,15 g/L,fed-batch bioreactor,7,48 h,37°C/25°C,~15%,E. coli BL21(DE3),,dapA;lysA;lysC,pipA;pntAB,yes,
,,,,,,,,,,,,,,,,,,,
p87,10.1186.s12934-018-0951-6,PATW076,Saccharomyces cerevisiae,coumaric acid (coumaric acid),28.1 mg/l (151.8 µM / 5.39 mmol/gCDW),SMG,glucose,20 g/L,"Bioreactor, batch",5.0,144 h,,aerobic,PATW080,EXG1;SPR1;TSC13;aro10;aro3;pdc5;pdc6,4CL;4CL3;ANS;C4H;CHI;CHS;CPR;DFR;F3H;MdECR;PAL;at4CL3;atCHI1;atCHS3;atPAL1;co3GT;coANS;coC4H;coCHS3;coCPR1;coF3H;coGhDFR;coMdECR;coTAL1,,titer,
p87,10.1186.s12934-018-0951-6,PATW076,Saccharomyces cerevisiae,pelargonidin (pelargonidin),0.01 µmol/gCDW,SMG,glucose,20 g/L,"Bioreactor, batch",5.0,144 h,,aerobic,PATW080,EXG1;SPR1;TSC13;aro10;aro3;pdc5;pdc6,4CL;4CL3;ANS;C4H;CHI;CHS;CPR;DFR;F3H;MdECR;PAL;at4CL3;atCHI1;atCHS3;atPAL1;co3GT;coANS;coC4H;coCHS3;coCPR1;coF3H;coGhDFR;coMdECR;coTAL1,,yes,
p87,10.1186.s12934-018-0951-6,PATW076,Saccharomyces cerevisiae,pelargonidin 3-O-glucoside (P3G) (pelargonidin 3-O-glucoside),0.001 µmol/gCDW,SMG,glucose,20 g/L,"Bioreactor, batch",5.0,144 h,,aerobic,PATW080,EXG1;SPR1;TSC13;aro10;aro3;pdc5;pdc6,4CL;4CL3;ANS;C4H;CHI;CHS;CPR;DFR;F3H;MdECR;PAL;at4CL3;atCHI1;atCHS3;atPAL1;co3GT;coANS;coC4H;coCHS3;coCPR1;coF3H;coGhDFR;coMdECR;coTAL1,,yes,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
p89,10.1186.s12934-022-01964-5,C. autoethanogenum [PThl-Atf1],Clostridium autoethanogenum,butyl acetate (butyl acetate),4.5 mM,ATCC 1754 PETC,CO,170 kPa,250 mL serum bottle,,,37 °C,Anaerobic,C. autoethanogenum,,Atf1,,yes,
p89,10.1186.s12934-022-01964-5,C. autoethanogenum [PThl-Atf1],Clostridium autoethanogenum,ethyl acetate (ethyl acetate),0.2 mM,ATCC 1754 PETC,CO,170 kPa,250 mL serum bottle,,,37 °C,Anaerobic,C. autoethanogenum,,Atf1,,yes,
p89,10.1186.s12934-022-01964-5,C. autoethanogenum [PThl-Atf1],Clostridium autoethanogenum,ethyl acetate (ethyl acetate),0.35 mM,ATCC 1754 PETC,CO,170 kPa,250 mL serum bottle,,7 days,37 °C,Anaerobic,C. autoethanogenum,,Atf1,,yes,
p89,10.1186.s12934-022-01964-5,C. autoethanogenum [PThl-Atf1],Clostridium autoethanogenum,ethyl acetate (ethyl acetate),0.7% of the theoretical maximum,ATCC 1754 PETC,CO,170 kPa,250 mL serum bottle,,,37 °C,Anaerobic,C. autoethanogenum,,Atf1,,yes,
,,,,,,,,,,,,,,,,,,,
p90,10.1186.s12934-023-02070-w,E. coli W3110,Escherichia coli,L-Phenylalanine (L-Phenylalanine),60 g/L,fermentation medium,Glucose (Glc),20 g/L,"7-L bioreactor, fed-batch",7.0,48 hours,"33 ℃ for 12h, 37 ℃ for rest",~40% DO,E. coli W3110,trpE;trpEDCBA,aroF;pheA;pheAfbr,,yes,
p90,10.1186.s12934-023-02070-w,E. coli W3110,Escherichia coli,L-Phenylalanine (L-Phenylalanine),0.22 g/g Glc,fermentation medium,Glucose (Glc),20 g/L,"7-L bioreactor, fed-batch",7.0,48 hours,"33 ℃ for 12h, 37 ℃ for rest",~40% DO,E. coli W3110,trpE;trpEDCBA,aroF;pheA;pheAfbr,,yes,
,,,,,,,,,,,,,,,,,,,
p91,10.1186.s13068-017-0969-8,C. glutamicum PDO1,Corynebacterium glutamicum,"1,2-propanediol (1,2-PDO) (1,2-propanediol)",2.6 mM,CGXII*,"1 h HT PW, YE","3.5% (v/v) 1 h HT PW, 5 g YE L−1",Shaking flask,,6 h,,,C. glutamicum wild-type,,,gldA,yes,
